"transaction_id";"customer_id";"transaction_amount_usd";"velocity_1h";"velocity_24h";"geo_distance_km";"device_risk_score";"merchant_risk_score";"synthetic_identity_score";"high_amount_flag";"velocity_flag";"geo_risk_flag";"fraud_label"
"T9006175";"C104454";306.33;4;7;27.4;0.614;0.163;0.379;0;0;0;1
"T9035652";"C104456";35.47;0;3;7033.4;0.267;0.263;0.07;0;0;1;1
"T9021203";"C104457";115.05;1;3;1783.0;0.146;0.175;0.513;0;0;1;0
"T9035746";"C104458";23.48;2;7;1.6;0.317;0.024;0.253;0;0;0;0
"T9000862";"C104461";148.13;0;2;5.9;0.344;0.183;0.446;0;0;0;1
"T9039296";"C104462";39.39;1;6;41.2;0.208;0.155;0.254;0;0;0;0
"T9033399";"C104463";163.98;0;0;31.4;0.28;0.295;0.089;0;0;0;1
"T9046017";"C104464";10.1;1;5;5.7;0.1;0.111;0.088;0;0;0;0
"T9051213";"C104466";192.69;2;5;5.0;0.084;0.12;0.166;0;0;0;0
"T9007162";"C104467";56.37;1;2;22.8;0.173;0.02;0.049;0;0;0;0
"T9030186";"C104470";35.77;0;1;40.4;0.364;0.07;0.032;0;0;0;1
"T9012584";"C104471";45.09;2;4;11.3;0.2;0.567;0.205;0;0;0;0
"T9030169";"C104472";17.06;1;4;38.1;0.39;0.475;0.037;0;0;0;0
"T9002218";"C104473";231.0;0;1;101.4;0.48;0.121;0.153;0;0;0;0
"T9039982";"C104476";25.48;1;1;48.3;0.225;0.443;0.128;0;0;0;0
"T9042890";"C104477";54.25;4;6;3161.0;0.168;0.077;0.068;0;0;1;0
"T9055626";"C104479";16.75;1;5;68.0;0.275;0.075;0.018;0;0;0;0
"T9041342";"C104480";209.91;0;5;13.8;0.472;0.528;0.227;0;0;0;1
"T9013724";"C104481";170.01;3;9;4.2;0.233;0.247;0.127;0;0;0;0
"T9020385";"C104482";56.72;0;5;13.1;0.215;0.37;0.282;0;0;0;0
"T9024391";"C104483";232.67;1;2;15.1;0.025;0.121;0.158;0;0;0;0
"T9029671";"C104486";60.01;2;5;18.6;0.238;0.259;0.008;0;0;0;0
"T9050999";"C104487";122.27;0;5;20.9;0.143;0.458;0.075;0;0;0;0
"T9058235";"C104489";17.62;2;4;770.9;0.399;0.193;0.131;0;0;1;0
"T9021842";"C104490";38.67;0;0;4.9;0.414;0.073;0.418;0;0;0;0
"T9025641";"C104498";76.18;0;0;23.4;0.081;0.45;0.149;0;0;0;0
"T9062626";"C104500";53.67;0;2;37.3;0.294;0.067;0.321;0;0;0;0
"T9010064";"C104502";53.27;1;3;28.6;0.198;0.134;0.116;0;0;0;0
"T9025505";"C104503";306.35;1;3;28.7;0.6;0.147;0.395;0;0;0;0
"T9015170";"C104504";11.69;0;1;9.4;0.139;0.201;0.462;0;0;0;0
"T9022088";"C104505";49.85;1;5;26.9;0.18;0.213;0.39;0;0;0;0
"T9043014";"C104506";29.57;2;4;1.3;0.447;0.168;0.303;0;0;0;0
"T9022793";"C104507";114.37;0;1;38.4;0.715;0.354;0.18;0;0;0;0
"T9017797";"C104508";77.71;2;3;9.4;0.197;0.033;0.277;0;0;0;0
"T9056589";"C104509";119.34;1;5;17.2;0.39;0.053;0.232;0;0;0;0
"T9049193";"C104510";23.37;0;4;69.3;0.153;0.198;0.22;0;0;0;0
"T9056534";"C104511";54.78;1;3;61.5;0.414;0.319;0.108;0;0;0;0
"T9001059";"C104512";45.6;0;1;6.4;0.399;0.686;0.148;0;0;0;0
"T9024186";"C104513";82.37;1;5;51.7;0.1;0.376;0.187;0;0;0;0
"T9059940";"C104515";32.39;0;3;175.8;0.411;0.427;0.011;0;0;0;0
"T9038986";"C104516";20.07;3;6;615.9;0.23;0.378;0.263;0;0;1;0
"T9025472";"C104517";27.94;0;3;1207.1;0.101;0.292;0.234;0;0;1;0
"T9030047";"C104518";9.82;0;2;111.2;0.262;0.114;0.008;0;0;0;0
"T9012400";"C104519";37.39;1;2;0.8;0.358;0.513;0.507;0;0;0;0
"T9005476";"C104520";33.2;2;6;4.3;0.16;0.313;0.068;0;0;0;0
"T9055254";"C104521";119.22;1;4;5.2;0.051;0.08;0.277;0;0;0;0
"T9055608";"C104522";12.33;1;1;8.3;0.378;0.213;0.064;0;0;0;0
"T9010153";"C104523";79.18;1;3;16.9;0.309;0.225;0.689;0;0;0;0
"T9011771";"C104525";106.3;1;4;8.7;0.062;0.366;0.081;0;0;0;0
"T9012443";"C104526";19.59;2;5;15.9;0.445;0.244;0.094;0;0;0;0
"T9061206";"C104527";89.07;1;3;19.8;0.19;0.332;0.223;0;0;0;0
"T9019113";"C104528";20.04;2;4;40.0;0.344;0.291;0.222;0;0;0;0
"T9018154";"C104529";7.0;0;2;23.1;0.081;0.299;0.397;0;0;0;0
"T9058558";"C104531";113.22;3;6;11.8;0.398;0.397;0.067;0;0;0;0
"T9043951";"C104532";32.81;0;3;12.9;0.261;0.241;0.151;0;0;0;0
"T9023588";"C104534";194.39;1;6;5.7;0.253;0.329;0.211;0;0;0;0
"T9034705";"C104535";56.94;2;4;32.2;0.329;0.071;0.188;0;0;0;0
"T9044889";"C104536";14.75;0;2;25.1;0.256;0.176;0.58;0;0;0;0
"T9003803";"C104538";30.0;0;1;13836.0;0.217;0.191;0.034;0;0;1;1
"T9043305";"C104539";53.26;1;3;7.9;0.7;0.138;0.13;0;0;0;0
"T9059076";"C104540";27.09;1;6;23.6;0.099;0.078;0.121;0;0;0;0
"T9027682";"C104541";156.23;0;4;39.2;0.123;0.078;0.081;0;0;0;0
"T9038864";"C104543";34.48;1;5;28.7;0.382;0.474;0.238;0;0;0;0
"T9029522";"C104545";15.32;4;5;963.5;0.205;0.355;0.093;0;0;1;0
"T9030310";"C104546";47.32;0;1;3.0;0.122;0.183;0.433;0;0;0;0
"T9003263";"C104549";18.89;1;2;8.9;0.661;0.266;0.255;0;0;0;0
"T9036247";"C104550";176.24;1;3;15.6;0.39;0.046;0.356;0;0;0;0
"T9036835";"C104552";14.6;0;2;1.3;0.123;0.66;0.184;0;0;0;0
"T9014474";"C104553";29.06;2;4;1556.0;0.076;0.143;0.108;0;0;1;0
"T9017554";"C104554";15.16;0;1;6.8;0.048;0.313;0.158;0;0;0;0
"T9020627";"C104556";17.05;3;4;13.2;0.283;0.502;0.227;0;0;0;0
"T9015780";"C104557";212.27;2;4;2.3;0.014;0.721;0.1;0;0;0;0
"T9016935";"C104558";31.77;1;3;2.3;0.277;0.1;0.036;0;0;0;0
"T9025916";"C104559";64.2;2;4;11.7;0.417;0.25;0.345;0;0;0;0
"T9024922";"C104560";143.35;2;4;2230.5;0.103;0.337;0.17;0;0;1;0
"T9055002";"C104561";222.88;0;2;0.3;0.262;0.088;0.044;0;0;0;0
"T9050354";"C104562";48.02;3;4;2.3;0.232;0.077;0.013;0;0;0;0
"T9049218";"C104563";16.05;1;4;9.0;0.583;0.091;0.127;0;0;0;0
"T9002235";"C104564";42.71;1;3;10.3;0.387;0.461;0.028;0;0;0;0
"T9051309";"C104567";25.75;0;3;1351.3;0.147;0.113;0.526;0;0;1;0
"T9001566";"C104568";9.63;1;2;4.2;0.819;0.269;0.148;0;0;0;0
"T9058091";"C104570";81.28;1;3;5.1;0.406;0.309;0.167;0;0;0;0
"T9003026";"C104573";163.13;0;0;27.3;0.825;0.191;0.165;0;0;0;0
"T9036866";"C104574";11.39;1;6;25.4;0.263;0.053;0.206;0;0;0;0
"T9042053";"C104575";59.53;0;1;28.0;0.238;0.131;0.137;0;0;0;1
"T9033640";"C104576";153.61;4;8;8.1;0.2;0.282;0.269;0;0;0;0
"T9018553";"C104577";227.86;0;5;29.7;0.152;0.135;0.121;0;0;0;0
"T9026115";"C104578";63.79;0;3;13.4;0.137;0.561;0.03;0;0;0;0
"T9011210";"C104579";56.75;1;1;9.8;0.327;0.673;0.09;0;0;0;0
"T9052608";"C104581";34.67;1;4;54.1;0.205;0.229;0.18;0;0;0;0
"T9052210";"C104582";4.92;0;2;2.3;0.103;0.341;0.16;0;0;0;0
"T9038994";"C104584";14.74;1;6;18.5;0.039;0.413;0.316;0;0;0;1
"T9058309";"C104585";139.9;2;4;7.3;0.053;0.609;0.097;0;0;0;0
"T9063847";"C104586";15.51;0;2;39.8;0.355;0.155;0.172;0;0;0;0
"T9000971";"C104587";75.63;1;3;75.1;0.684;0.363;0.149;0;0;0;0
"T9013257";"C104588";41.9;0;2;11.4;0.65;0.264;0.075;0;0;0;0
"T9015922";"C104589";5.36;0;3;23.7;0.288;0.06;0.136;0;0;0;0
"T9032519";"C104591";185.86;1;3;59.5;0.278;0.145;0.257;0;0;0;0
"T9062938";"C104593";139.07;1;2;6.4;0.12;0.052;0.315;0;0;0;0
"T9007780";"C104594";53.38;1;3;4825.6;0.338;0.291;0.53;0;0;1;0
"T9050282";"C104595";294.74;2;3;7.0;0.301;0.24;0.302;0;0;0;0
"T9056282";"C104596";72.36;1;3;2844.5;0.169;0.163;0.125;0;0;1;0
"T9043853";"C104597";84.14;2;2;2.6;0.102;0.612;0.304;0;0;0;0
"T9061655";"C104599";43.61;0;0;4.5;0.522;0.353;0.036;0;0;0;0
"T9020148";"C104600";419.48;3;4;50.9;0.572;0.292;0.532;0;0;0;0
"T9052565";"C104601";86.15;1;4;11.1;0.304;0.247;0.308;0;0;0;0
"T9034347";"C104602";41.5;3;9;30.2;0.283;0.316;0.534;0;0;0;0
"T9029919";"C104603";22.02;2;4;2198.3;0.172;0.359;0.233;0;0;1;0
"T9055359";"C104604";81.46;0;1;13.2;0.312;0.136;0.179;0;0;0;0
"T9047429";"C104605";43.97;2;4;3.2;0.177;0.308;0.617;0;0;0;0
"T9031382";"C104606";3.5;2;5;32.7;0.386;0.213;0.301;0;0;0;0
"T9024778";"C104607";453.22;1;4;1188.2;0.205;0.187;0.31;0;0;1;0
"T9022994";"C104608";69.35;1;3;22.9;0.698;0.323;0.289;0;0;0;0
"T9029609";"C104609";129.3;1;4;45.6;0.429;0.072;0.076;0;0;0;0
"T9005706";"C104610";37.33;2;3;15.0;0.232;0.618;0.173;0;0;0;0
"T9010127";"C104614";38.78;3;6;5.9;0.228;0.158;0.1;0;0;0;0
"T9010735";"C104615";10.51;2;4;2848.1;0.156;0.177;0.323;0;0;1;0
"T9022835";"C104617";32.79;1;5;36.8;0.297;0.19;0.116;0;0;0;0
"T9033341";"C104618";70.98;0;3;10.2;0.099;0.425;0.274;0;0;0;0
"T9053375";"C104619";41.66;1;4;25.6;0.124;0.097;0.203;0;0;0;0
"T9049638";"C104620";26.68;0;0;8.0;0.049;0.554;0.433;0;0;0;0
"T9002982";"C104622";130.82;2;4;5.3;0.252;0.449;0.157;0;0;0;0
"T9012381";"C104623";36.43;2;3;4.4;0.127;0.315;0.212;0;0;0;0
"T9039022";"C104624";32.41;2;4;39.6;0.297;0.079;0.115;0;0;0;0
"T9033034";"C104625";458.38;0;2;42.9;0.285;0.442;0.013;0;0;0;0
"T9022980";"C104628";44.95;1;1;53.2;0.242;0.519;0.316;0;0;0;0
"T9042545";"C104629";202.03;1;3;2.9;0.241;0.319;0.088;0;0;0;0
"T9013468";"C104630";96.87;3;6;23.8;0.156;0.092;0.251;0;0;0;0
"T9032505";"C104631";70.75;1;3;22.9;0.439;0.203;0.235;0;0;0;0
"T9005246";"C104633";38.23;1;6;25.7;0.079;0.578;0.243;0;0;0;0
"T9061491";"C104634";128.42;0;5;19.2;0.344;0.302;0.139;0;0;0;0
"T9035522";"C104635";18.02;3;3;357.5;0.114;0.109;0.166;0;0;0;0
"T9063912";"C104638";101.33;1;2;3.8;0.647;0.637;0.065;0;0;0;0
"T9021805";"C104639";55.76;0;5;10.0;0.221;0.218;0.029;0;0;0;0
"T9015594";"C104640";58.22;2;4;28.9;0.511;0.101;0.229;0;0;0;0
"T9058605";"C104641";600.39;1;2;1.7;0.149;0.191;0.196;0;0;0;0
"T9013912";"C104643";347.7;0;1;88.8;0.11;0.117;0.134;0;0;0;0
"T9007106";"C104644";169.18;2;6;1.9;0.452;0.19;0.239;0;0;0;0
"T9058307";"C104645";31.98;1;4;60.5;0.077;0.304;0.143;0;0;0;0
"T9008675";"C104647";75.13;0;2;1.3;0.549;0.388;0.174;0;0;0;0
"T9034973";"C104649";9.5;0;2;4.5;0.274;0.058;0.429;0;0;0;0
"T9030488";"C104650";31.48;2;5;2285.7;0.082;0.069;0.0;0;0;1;0
"T9008873";"C104652";13.64;2;9;22.1;0.268;0.398;0.066;0;0;0;0
"T9016144";"C104653";46.52;0;2;46.3;0.258;0.012;0.227;0;0;0;0
"T9012708";"C104655";38.56;1;3;8.7;0.508;0.188;0.051;0;0;0;0
"T9008196";"C104656";55.88;2;7;1.4;0.532;0.427;0.095;0;0;0;0
"T9022717";"C104657";13.75;1;2;13.6;0.371;0.475;0.026;0;0;0;0
"T9021544";"C104660";8.91;1;3;11.0;0.489;0.261;0.089;0;0;0;0
"T9025949";"C104661";49.91;1;4;7.1;0.59;0.479;0.498;0;0;0;0
"T9019927";"C104663";155.95;1;3;14.7;0.309;0.44;0.195;0;0;0;0
"T9019639";"C104664";119.33;1;2;22.2;0.391;0.074;0.232;0;0;0;0
"T9041511";"C104665";12.19;0;0;1.5;0.589;0.364;0.205;0;0;0;0
"T9002680";"C104666";43.99;2;4;0.5;0.09;0.122;0.121;0;0;0;0
"T9051560";"C104667";67.89;0;2;59.1;0.375;0.075;0.036;0;0;0;0
"T9004196";"C104668";57.47;0;0;8.0;0.159;0.271;0.198;0;0;0;0
"T9007845";"C104669";13.95;2;2;118.9;0.478;0.07;0.209;0;0;0;0
"T9041071";"C104671";64.91;4;6;12.5;0.159;0.148;0.08;0;0;0;0
"T9048337";"C104672";6.79;0;0;17.7;0.141;0.176;0.173;0;0;0;0
"T9051728";"C104674";54.43;0;2;2.7;0.309;0.163;0.023;0;0;0;0
"T9015992";"C104675";360.71;3;6;27.1;0.398;0.583;0.356;0;0;0;0
"T9007343";"C104676";20.97;0;4;11.1;0.189;0.263;0.114;0;0;0;0
"T9009841";"C104677";15.71;0;4;28.4;0.093;0.175;0.014;0;0;0;0
"T9034466";"C104678";10.39;2;4;3.0;0.134;0.024;0.097;0;0;0;0
"T9050840";"C104679";24.92;0;2;6145.0;0.193;0.216;0.045;0;0;1;0
"T9011247";"C104680";48.72;0;2;5.2;0.117;0.135;0.015;0;0;0;0
"T9058415";"C104681";98.07;1;3;2.1;0.27;0.183;0.376;0;0;0;0
"T9062057";"C104684";38.36;3;5;24.5;0.057;0.111;0.156;0;0;0;0
"T9064249";"C104685";37.49;0;2;102.0;0.093;0.249;0.171;0;0;0;0
"T9039141";"C104686";278.17;0;4;14.1;0.583;0.12;0.236;0;0;0;0
"T9012586";"C104687";47.2;1;1;4.9;0.401;0.02;0.086;0;0;0;0
"T9027520";"C104689";34.41;3;3;6.7;0.223;0.478;0.046;0;0;0;0
"T9054256";"C104690";118.26;1;5;10.2;0.487;0.07;0.041;0;0;0;0
"T9049673";"C104691";31.92;1;4;10.1;0.288;0.567;0.278;0;0;0;0
"T9005572";"C104692";19.96;0;2;3.9;0.207;0.475;0.021;0;0;0;0
"T9005115";"C104693";80.73;2;4;5.3;0.394;0.121;0.091;0;0;0;0
"T9017612";"C104694";102.28;1;3;35.4;0.186;0.232;0.093;0;0;0;0
"T9045223";"C104695";21.82;1;8;3.7;0.403;0.206;0.106;0;0;0;0
"T9050090";"C104696";220.52;1;2;15.3;0.701;0.443;0.383;0;0;0;0
"T9044536";"C104697";65.34;0;4;43.7;0.278;0.077;0.181;0;0;0;0
"T9007829";"C104698";11.81;0;4;7.8;0.096;0.286;0.129;0;0;0;0
"T9053621";"C104700";32.71;1;6;11.1;0.552;0.528;0.482;0;0;0;0
"T9033274";"C104701";55.62;0;5;19.8;0.464;0.247;0.105;0;0;0;0
"T9023964";"C104702";53.39;1;2;34.6;0.061;0.37;0.074;0;0;0;0
"T9033669";"C104703";47.46;1;3;5.7;0.14;0.121;0.143;0;0;0;0
"T9006778";"C104704";91.06;1;1;17.7;0.52;0.234;0.257;0;0;0;0
"T9003798";"C104706";13.85;0;2;17.0;0.128;0.259;0.368;0;0;0;0
"T9034517";"C104707";51.01;2;2;10.2;0.413;0.458;0.068;0;0;0;0
"T9061628";"C104708";25.79;0;5;0.1;0.201;0.269;0.167;0;0;0;0
"T9000949";"C104709";80.13;1;1;55.3;0.498;0.193;0.191;0;0;0;0
"T9009060";"C104710";23.04;0;1;61.9;0.318;0.073;0.182;0;0;0;0
"T9053017";"C104712";243.18;1;4;1671.8;0.594;0.068;0.293;0;0;1;1
"T9016421";"C104713";41.14;0;3;28.2;0.208;0.121;0.152;0;0;0;0
"T9017299";"C104714";84.53;0;2;17.8;0.177;0.117;0.227;0;0;0;0
"T9000712";"C104716";36.97;0;2;44.0;0.271;0.632;0.218;0;0;0;0
"T9034023";"C104717";13.97;0;4;4.4;0.16;0.063;0.068;0;0;0;0
"T9004503";"C104722";80.18;1;4;9.0;0.326;0.134;0.056;0;0;0;0
"T9019185";"C104724";35.13;0;1;40.7;0.358;0.201;0.002;0;0;0;0
"T9054408";"C104725";12.98;0;3;70.6;0.203;0.213;0.099;0;0;0;0
"T9020757";"C104726";251.59;1;2;81.7;0.17;0.168;0.241;0;0;0;0
"T9009634";"C104727";20.68;0;4;60.4;0.138;0.354;0.427;0;0;0;0
"T9063804";"C104728";13.06;1;4;24.0;0.124;0.033;0.019;0;0;0;0
"T9062128";"C104730";60.86;1;2;23.8;0.07;0.198;0.377;0;0;0;0
"T9036650";"C104731";245.59;1;2;6.5;0.337;0.319;0.078;0;0;0;0
"T9033111";"C104732";127.67;1;8;9.8;0.171;0.686;0.07;0;0;0;0
"T9042157";"C104733";163.77;1;4;610.7;0.346;0.376;0.3;0;0;1;0
"T9011839";"C104734";101.86;2;4;62.5;0.216;0.181;0.185;0;0;0;0
"T9062238";"C104738";9.49;2;4;24.6;0.127;0.114;0.155;0;0;0;0
"T9052872";"C104739";525.42;1;2;2.7;0.304;0.513;0.368;0;0;0;0
"T9030789";"C104741";13.21;0;0;1.5;0.287;0.08;0.089;0;0;0;0
"T9004399";"C104742";148.05;1;3;31.3;0.052;0.213;0.06;0;0;0;0
"T9050560";"C104743";60.21;1;5;68.2;0.222;0.225;0.235;0;0;0;0
"T9043505";"C104745";6.57;4;6;63.0;0.177;0.366;0.174;0;0;0;0
"T9041099";"C104746";68.22;2;4;40.1;0.546;0.244;0.603;0;0;0;0
"T9047301";"C104747";64.39;2;5;13.1;0.838;0.332;0.306;0;0;0;0
"T9032435";"C104750";69.13;0;2;0.8;0.229;0.165;0.04;0;0;0;0
"T9053437";"C104751";28.03;0;2;0.1;0.402;0.397;0.276;0;0;0;0
"T9004374";"C104753";71.21;4;6;6.8;0.423;0.625;0.024;0;0;0;0
"T9044329";"C104755";131.33;2;2;20.1;0.243;0.071;0.315;0;0;0;0
"T9038486";"C104756";45.34;1;3;16.9;0.37;0.176;0.051;0;0;0;0
"T9022120";"C104758";5.81;1;4;1679.2;0.325;0.191;0.08;0;0;1;0
"T9049488";"C104760";38.31;0;2;0.2;0.384;0.078;0.172;0;0;0;0
"T9042123";"C104761";44.11;1;3;24.0;0.136;0.078;0.093;0;0;0;0
"T9048599";"C104762";563.75;1;3;21.4;0.6;0.159;0.242;0;0;0;0
"T9013267";"C104763";33.91;2;5;1.8;0.647;0.474;0.123;0;0;0;0
"T9049449";"C104764";238.13;2;5;0.3;0.073;0.286;0.041;0;0;0;0
"T9013375";"C104765";158.48;0;7;5.9;0.201;0.355;0.124;0;0;0;0
"T9004155";"C104766";53.53;1;5;24.7;0.216;0.183;0.53;0;0;0;0
"T9038100";"C104767";54.36;0;6;0.1;0.281;0.221;0.279;0;0;0;0
"T9061030";"C104768";12.25;2;3;15.9;0.85;0.451;0.314;0;0;0;0
"T9012640";"C104769";146.27;3;5;2172.9;0.104;0.266;0.389;0;0;1;0
"T9036396";"C104770";12.92;1;2;10.0;0.405;0.046;0.393;0;0;0;0
"T9014951";"C104771";130.95;2;5;65.1;0.339;0.521;0.491;0;0;0;0
"T9010949";"C104772";128.69;1;3;1757.3;0.061;0.66;0.228;0;0;1;0
"T9011069";"C104773";7.68;2;5;2157.4;0.181;0.143;0.256;0;0;1;0
"T9014769";"C104774";95.69;4;10;7.5;0.163;0.313;0.176;0;0;0;0
"T9060071";"C104775";118.62;0;1;20.0;0.147;0.094;0.078;0;0;0;0
"T9023744";"C104776";75.66;2;5;13.9;0.383;0.502;0.368;0;0;0;0
"T9021973";"C104781";14.74;0;4;917.8;0.191;0.088;0.242;0;0;1;1
"T9001370";"C104782";26.19;0;1;9.8;0.045;0.077;0.167;0;0;0;0
"T9027295";"C104783";187.67;2;3;7.7;0.176;0.091;0.101;0;0;0;0
"T9012399";"C104786";31.12;3;8;13.7;0.327;0.251;0.021;0;0;0;0
"T9030322";"C104787";58.21;1;3;402.9;0.058;0.113;0.19;0;0;0;0
"T9045277";"C104789";18.86;1;5;8.0;0.462;0.415;0.455;0;0;0;0
"T9033559";"C104790";194.26;2;7;14.0;0.519;0.309;0.306;0;0;0;0
"T9006225";"C104791";86.2;0;2;0.4;0.536;0.072;0.307;0;0;0;1
"T9038535";"C104792";82.55;2;5;1978.2;0.176;0.483;0.238;0;0;1;0
"T9002907";"C104793";139.62;2;4;2.6;0.51;0.191;0.041;0;0;0;0
"T9033438";"C104795";133.63;2;6;8.3;0.125;0.131;0.093;0;0;0;0
"T9062354";"C104796";46.94;2;4;2308.6;0.135;0.282;0.125;0;0;1;0
"T9047853";"C104797";12.13;3;5;17.9;0.481;0.135;0.362;0;0;0;1
"T9040188";"C104800";27.06;0;2;6.8;0.129;0.058;0.161;0;0;0;0
"T9047290";"C104801";41.19;0;2;7.9;0.017;0.229;0.259;0;0;0;0
"T9049445";"C104803";112.17;1;2;8.7;0.125;0.39;0.119;0;0;0;0
"T9022264";"C104806";315.73;0;1;35.4;0.383;0.155;0.343;0;0;0;0
"T9048425";"C104808";485.3;1;2;7052.9;0.318;0.264;0.198;0;0;1;0
"T9022175";"C104810";85.74;0;4;7.9;0.271;0.469;0.149;0;0;0;0
"T9024712";"C104811";161.32;3;4;1.1;0.394;0.145;0.077;0;0;0;0
"T9048411";"C104812";130.21;1;4;4.4;0.339;0.604;0.181;0;0;0;0
"T9023732";"C104813";406.04;3;5;17.4;0.525;0.052;0.416;0;0;0;0
"T9030361";"C104814";31.22;4;6;12.8;0.277;0.291;0.44;0;0;0;0
"T9046603";"C104815";44.69;0;1;2797.9;0.537;0.24;0.049;0;0;1;0
"T9005855";"C104816";17.9;0;3;7.7;0.171;0.163;0.167;0;0;0;0
"T9027053";"C104817";109.43;2;4;80.9;0.416;0.612;0.28;0;0;0;0
"T9063890";"C104818";20.31;0;2;16.8;0.469;0.171;0.186;0;0;0;0
"T9016109";"C104819";84.22;1;2;1.0;0.094;0.353;0.103;0;0;0;0
"T9060793";"C104822";313.47;3;3;9470.0;0.118;0.316;0.386;0;0;1;0
"T9031208";"C104823";32.01;1;1;2131.0;0.323;0.359;0.121;0;0;1;0
"T9013561";"C104824";59.78;2;5;2.8;0.212;0.136;0.198;0;0;0;0
"T9014513";"C104826";86.26;2;3;4.7;0.139;0.213;0.097;0;0;0;0
"T9038438";"C104827";214.79;1;8;10421.1;0.14;0.187;0.402;0;0;1;0
"T9020499";"C104828";196.53;1;2;20.2;0.166;0.323;0.321;0;0;0;0
"T9038531";"C104829";454.71;0;1;21.7;0.274;0.072;0.112;0;0;0;0
"T9000462";"C104830";151.95;0;4;12.0;0.15;0.618;0.022;0;0;0;0
"T9018411";"C104831";11.64;0;2;26.3;0.439;0.281;0.127;0;0;0;0
"T9051975";"C104832";150.42;2;3;22.2;0.444;0.39;0.124;0;0;0;0
"T9058697";"C104833";151.17;3;5;33.0;0.234;0.377;0.093;0;0;0;0
"T9037984";"C104834";53.38;1;2;1235.4;0.286;0.158;0.303;0;0;1;0
"T9062073";"C104836";68.25;1;4;18.4;0.757;0.174;0.15;0;0;0;1
"T9015894";"C104837";55.29;0;1;18.0;0.668;0.19;0.03;0;0;0;0
"T9005453";"C104838";134.98;0;2;4049.5;0.048;0.425;0.5;0;0;1;0
"T9045145";"C104840";64.12;1;5;23.1;0.275;0.554;0.356;0;0;0;0
"T9014061";"C104841";29.78;2;6;11.6;0.386;0.162;0.19;0;0;0;0
"T9037740";"C104842";18.19;0;0;10.8;0.249;0.449;0.186;0;0;0;0
"T9036608";"C104844";24.19;1;2;3.2;0.179;0.079;0.01;0;0;0;0
"T9054116";"C104847";92.78;2;3;3.8;0.074;0.148;0.012;0;0;0;0
"T9026371";"C104848";891.68;0;3;11.5;0.235;0.519;0.3;0;0;0;0
"T9043651";"C104850";64.16;2;3;14.2;0.44;0.092;0.147;0;0;0;0
"T9031697";"C104851";7.26;3;3;4.0;0.474;0.203;0.13;0;0;0;1
"T9047488";"C104852";61.82;1;3;1307.5;0.467;0.071;0.129;0;0;1;0
"T9050902";"C104853";128.55;0;1;1.6;0.087;0.578;0.011;0;0;0;0
"T9037979";"C104855";47.19;0;1;11.4;0.151;0.109;0.086;0;0;0;0
"T9045341";"C104857";50.88;2;3;27.0;0.195;0.209;0.163;0;0;0;0
"T9058775";"C104860";20.28;1;3;4.1;0.137;0.101;0.096;0;0;0;0
"T9031332";"C104861";18.63;1;5;12.6;0.349;0.191;0.427;0;0;0;0
"T9052076";"C104863";22.11;0;1;34.7;0.192;0.117;0.028;0;0;0;0
"T9060464";"C104864";70.81;0;0;11.6;0.504;0.19;0.07;0;0;0;0
"T9046668";"C104865";69.99;0;2;19.6;0.286;0.304;0.032;0;0;0;0
"T9036987";"C104866";35.35;2;5;48.3;0.146;0.137;0.16;0;0;0;0
"T9020660";"C104867";62.52;0;1;0.5;0.35;0.388;0.347;0;0;0;0
"T9019839";"C104870";141.39;2;3;3.6;0.302;0.069;0.114;0;0;0;0
"T9005989";"C104871";206.5;0;3;47.4;0.44;0.228;0.299;0;0;0;0
"T9041039";"C104872";42.0;0;1;29.6;0.281;0.398;0.024;0;0;0;0
"T9030749";"C104874";46.76;1;1;18.6;0.483;0.487;0.12;0;0;0;0
"T9025803";"C104876";11.7;2;3;5.0;0.107;0.427;0.116;0;0;0;0
"T9035180";"C104877";197.31;0;5;22.9;0.38;0.475;0.128;0;0;0;0
"T9010010";"C104878";23.91;1;6;5782.2;0.555;0.561;0.264;0;0;1;0
"T9031233";"C104879";21.46;2;3;16.6;0.478;0.374;0.216;0;0;0;0
"T9054008";"C104880";55.11;2;6;1083.4;0.265;0.261;0.252;0;0;1;0
"T9061275";"C104881";12.75;0;3;17.7;0.059;0.479;0.164;0;0;0;1
"T9053567";"C104882";53.29;2;5;12.5;0.103;0.23;0.232;0;0;0;0
"T9019341";"C104883";55.13;3;5;17.4;0.083;0.44;0.139;0;0;0;0
"T9047479";"C104884";52.92;0;3;12.0;0.159;0.074;0.26;0;0;0;0
"T9050698";"C104885";58.01;1;4;5.4;0.208;0.364;0.261;0;0;0;0
"T9008171";"C104886";19.49;1;2;21.7;0.12;0.122;0.043;0;0;0;1
"T9062846";"C104889";194.8;0;1;9.8;0.32;0.07;0.271;0;0;0;0
"T9044393";"C104890";124.94;1;5;8.2;0.391;0.299;0.099;0;0;0;0
"T9059733";"C104894";106.14;0;5;4.5;0.407;0.163;0.022;0;0;0;0
"T9052381";"C104895";47.36;3;7;7.2;0.281;0.583;0.228;0;0;0;0
"T9016247";"C104896";46.94;2;4;23.5;0.12;0.263;0.109;0;0;0;0
"T9024201";"C104897";83.02;0;1;34.1;0.515;0.175;0.164;0;0;0;0
"T9057422";"C104898";51.66;0;4;18.1;0.246;0.024;0.057;0;0;0;0
"T9058096";"C104899";177.23;1;1;5518.6;0.333;0.216;0.269;0;0;1;0
